DEPTH	Depth (m)	Depth bsf	Caliper	Bulk Density Correction	Sonic	Gamma Ray	IL-Deep Resistivity	Latero-Log Deep	Latero-Log Shallow	MSFL Resistivity	Neutron Porosity	Photo Electric Factor	Bulk Density	Spherical Focusing Log	Spontaneous Potential
3478	1060.0944	936.0944	22.0552	0.0849	88.0342	15.9364	0.7959	-999.25	-999.25	-999.25	-999.25	1.2524	1.774	0.7828	0.7226
3478.5	1060.2468	936.2468	21.5609	0.0875	82.2191	15.9056	0.794	-999.25	-999.25	-999.25	-999.25	1.403	1.8462	0.916	-0.4327
3479	1060.3992	936.3992	21.2977	0.1007	78.036	15.4358	0.8123	-999.25	-999.25	-999.25	-999.25	1.5077	1.9362	1.1051	-1.0134
3479.5	1060.5516	936.5516	21.3111	0.1177	74.1408	14.3656	0.8385	-999.25	-999.25	-999.25	-999.25	1.521	1.9518	1.3347	-0.502
3480	1060.704	936.704	21.3	0.1477	73.9174	13.4649	0.8617	-999.25	-999.25	-999.25	-999.25	1.4687	2.047	1.5199	-0.1148
3480.5	1060.8564	936.8564	21.08	0.1678	76.7435	13.1406	0.8766	-999.25	-999.25	-999.25	-999.25	1.4227	2.0504	1.4464	0.6744
3481	1061.0088	937.0088	20.5964	0.166	78.114	13.1673	0.8846	-999.25	-999.25	-999.25	-999.25	1.4275	2.0063	1.3648	1.7824
3481.5	1061.1612	937.1612	20.3732	0.1443	77.4792	13.3365	0.8866	-999.25	-999.25	-999.25	-999.25	1.4865	1.9669	1.2684	2.8492
3482	1061.3136	937.3136	20.2687	0.1343	76.5788	13.7021	0.8857	-999.25	-999.25	-999.25	-999.25	1.4925	1.9718	1.2238	3.7782
3482.5	1061.466	937.466	20.1208	0.1316	74.8925	14.2889	0.8715	-999.25	-999.25	-999.25	-999.25	1.4713	1.9797	1.2353	4.2377
3483	1061.6184	937.6184	19.8289	0.1318	72.6257	14.9245	0.8536	-999.25	-999.25	-999.25	-999.25	1.4737	1.9752	1.2754	4.0084
3483.5	1061.7708	937.7708	19.5952	0.1322	71.3362	15.5099	0.8419	-999.25	-999.25	-999.25	-999.25	1.5712	1.9809	1.2759	3.4985
3484	1061.9232	937.9232	19.5619	0.1322	72.8948	15.8346	0.8362	-999.25	-999.25	-999.25	-999.25	1.6637	2.0026	1.2434	3.3934
3484.5	1062.0756	938.0756	19.5633	0.1313	74.9913	15.7497	0.8395	-999.25	-999.25	-999.25	-999.25	1.6822	2.0436	1.2013	3.5161
3485	1062.228	938.228	19.5739	0.1374	77.4491	15.4776	0.8607	-999.25	-999.25	-999.25	-999.25	1.6704	2.0787	1.1734	3.8846
3485.5	1062.3804	938.3804	19.6024	0.14	80.7314	15.2299	0.8938	-999.25	-999.25	-999.25	-999.25	1.6354	2.0779	1.1817	3.7417
3486	1062.5328	938.5328	19.6175	0.1335	82.4043	15.0131	0.9323	-999.25	-999.25	-999.25	-999.25	1.5999	2.0448	1.2445	3.0446
3486.5	1062.6852	938.6852	19.6229	0.1198	81.4704	14.9446	0.9672	-999.25	-999.25	-999.25	-999.25	1.5929	2.0141	1.3447	1.8426
3487	1062.8376	938.8376	19.6961	0.1197	79.098	14.9571	0.985	-999.25	-999.25	-999.25	-999.25	1.5932	1.9945	1.44	0.6128
3487.5	1062.99	938.99	19.9361	0.1205	75.6956	14.7393	0.9915	-999.25	-999.25	-999.25	-999.25	1.6671	2.0073	1.5338	-0.3989
3488	1063.1424	939.1424	20.2037	0.1312	73.0934	14.2042	0.9787	-999.25	-999.25	-999.25	-999.25	1.7427	2.0411	1.5309	-1.4751
3488.5	1063.2948	939.2948	20.4185	0.1449	72.2134	13.7885	0.9348	-999.25	-999.25	-999.25	-999.25	1.7922	2.0671	1.4264	-2.0204
3489	1063.4472	939.4472	20.5727	0.1501	72.5878	13.8785	0.8959	-999.25	-999.25	-999.25	-999.25	1.8252	2.0724	1.3248	-2.1051
3489.5	1063.5996	939.5996	20.7457	0.1504	73.7216	14.3019	0.8564	-999.25	-999.25	-999.25	-999.25	1.8987	2.0601	1.2416	-1.7349
3490	1063.752	939.752	20.9893	0.1443	75.9303	14.6981	0.815	-999.25	-999.25	-999.25	-999.25	1.9188	2.0311	1.1726	-0.9145
3490.5	1063.9044	939.9044	21.2819	0.1364	79.8112	14.9428	0.7746	-999.25	-999.25	-999.25	-999.25	1.8565	1.9947	1.1012	0.126
3491	1064.0568	940.0568	21.6238	0.1244	83.4357	14.9553	0.7315	-999.25	-999.25	-999.25	-999.25	1.7216	1.9477	1.0312	1.2234
3491.5	1064.2092	940.2092	22.0533	0.1087	86.4849	14.6862	0.6792	-999.25	-999.25	-999.25	-999.25	1.5709	1.8865	0.9638	1.9546
3492	1064.3616	940.3616	22.4302	0.0978	89.3297	14.2623	0.644	-999.25	-999.25	-999.25	-999.25	1.4582	1.8304	0.9008	1.8616
3492.5	1064.514	940.514	22.5462	0.0884	91.1325	13.8941	0.623	-999.25	-999.25	-999.25	-999.25	1.3882	1.7846	0.8411	1.5207
3493	1064.6664	940.6664	22.561	0.0796	91.3733	13.7478	0.607	-999.25	-999.25	-999.25	-999.25	1.3564	1.7467	0.7982	1.4585
3493.5	1064.8188	940.8188	22.5394	0.0715	90.1573	13.7903	0.5987	-999.25	-999.25	-999.25	-999.25	1.3456	1.7366	0.7998	1.5471
3494	1064.9712	940.9712	22.4607	0.0693	87.8382	13.988	0.602	-999.25	-999.25	-999.25	-999.25	1.3567	1.7442	0.8358	1.7462
3494.5	1065.1236	941.1236	22.3952	0.0775	86.0014	14.3731	0.6266	-999.25	-999.25	-999.25	-999.25	1.3963	1.7535	0.8884	1.98
3495	1065.276	941.276	22.3556	0.0826	85.0008	14.5402	0.6637	-999.25	-999.25	-999.25	-999.25	1.4726	1.758	0.9445	2.4416
3495.5	1065.4284	941.4284	22.3328	0.0858	83.6937	14.3606	0.7083	-999.25	-999.25	-999.25	-999.25	1.5728	1.7614	1.0017	3.2065
3496	1065.5808	941.5808	22.198	0.0855	80.4327	13.8868	0.7575	-999.25	-999.25	-999.25	-999.25	1.6387	1.7833	1.0995	3.5827
3496.5	1065.7332	941.7332	22.035	0.0952	77.1515	13.1229	0.7897	-999.25	-999.25	-999.25	-999.25	1.6565	1.8334	1.1974	4.0258
3497	1065.8856	941.8856	21.7701	0.1027	78.5877	12.4912	0.8048	-999.25	-999.25	-999.25	-999.25	1.626	1.8738	1.1716	4.6198
3497.5	1066.038	942.038	21.5831	0.1033	84.0071	12.2119	0.8237	-999.25	-999.25	-999.25	-999.25	1.5827	1.8846	1.0058	4.6266
3498	1066.1904	942.1904	21.3681	0.0996	85.8045	12.2562	0.8401	-999.25	-999.25	-999.25	-999.25	1.6257	1.8719	0.9024	3.9871
3498.5	1066.3428	942.3428	21.0912	0.0986	86.3943	12.5448	0.8181	-999.25	-999.25	-999.25	-999.25	1.7328	1.8901	1.0686	3.1588
3499	1066.4952	942.4952	20.7933	0.109	84.2995	13.0464	0.7968	-999.25	-999.25	-999.25	-999.25	1.7454	1.9204	1.2293	2.68
3499.5	1066.6476	942.6476	20.4628	0.116	80.7443	13.6747	0.785	-999.25	-999.25	-999.25	-999.25	1.698	1.9547	1.2428	2.4031
3500	1066.8	942.8	20.3196	0.1176	79.9976	14.4372	0.7901	-999.25	-999.25	-999.25	-999.25	1.6341	1.9632	1.1648	2.5997
3500.5	1066.9524	942.9524	20.3483	0.1181	82.2257	15.8289	0.8198	-999.25	-999.25	-999.25	-999.25	1.5861	1.9494	1.0716	2.8806
3501	1067.1048	943.1048	20.4014	0.1172	84.3844	15.7931	0.8411	-999.25	-999.25	-999.25	-999.25	1.5753	1.9376	1.0085	3.1663
3501.5	1067.2572	943.2572	20.4107	0.1127	85.7864	14.6568	0.8538	-999.25	-999.25	-999.25	-999.25	1.625	1.9217	1.0323	3.3723
3502	1067.4096	943.4096	20.4069	0.109	85.1656	14.1752	0.8946	-999.25	-999.25	-999.25	-999.25	1.669	1.9146	1.1333	3.4827
3502.5	1067.562	943.562	20.3975	0.1123	83.3483	13.2376	0.9711	-999.25	-999.25	-999.25	-999.25	1.6602	1.9253	1.2746	2.7066
3503	1067.7144	943.7144	20.3836	0.1191	81.6854	12.4738	1.023	-999.25	-999.25	-999.25	-999.25	1.6404	1.9548	1.5071	0.9819
3503.5	1067.8668	943.8668	20.3121	0.1234	78.0997	12.1824	1.1019	-999.25	-999.25	-999.25	-999.25	1.6078	1.9598	1.7393	-0.2384
3504	1068.0192	944.0192	20.2376	0.1238	74.6501	12.376	1.2202	-999.25	-999.25	-999.25	-999.25	1.556	1.9501	1.9489	-1.1561
3504.5	1068.1716	944.1716	20.1757	0.1211	73.7872	12.7325	1.2888	-999.25	-999.25	-999.25	-999.25	1.573	1.9331	2.1243	-2.0723
3505	1068.324	944.324	20.1314	0.116	72.7866	12.6688	1.3043	-999.25	-999.25	-999.25	-999.25	1.6994	1.9234	2.2781	-2.6392
3505.5	1068.4764	944.4764	20.1351	0.1142	71.6771	12.2835	1.2516	-999.25	-999.25	-999.25	-999.25	1.8006	1.9567	2.3464	-2.6966
3506	1068.6288	944.6288	20.2197	0.1226	71.4287	12.2758	1.1576	-999.25	-999.25	-999.25	-999.25	1.8399	2.0099	1.7551	-2.435
3506.5	1068.7812	944.7812	20.7145	0.1248	74.4666	12.9393	1.0643	-999.25	-999.25	-999.25	-999.25	1.7507	2.0722	1.4145	-1.7127
3507	1068.9336	944.9336	21.1183	0.1089	78.5784	13.8461	0.9848	-999.25	-999.25	-999.25	-999.25	1.6171	2.0481	1.1119	0.1032
3507.5	1069.086	945.086	21.3711	0.0934	83.3885	14.4789	0.92	-999.25	-999.25	-999.25	-999.25	1.5226	1.9666	0.9826	1.8103
3508	1069.2384	945.2384	21.5074	0.0826	85.4045	14.8524	0.859	-999.25	-999.25	-999.25	-999.25	1.4791	1.8828	0.9295	2.8218
3508.5	1069.3908	945.3908	21.54	0.0768	85.7835	15.2348	0.8031	-999.25	-999.25	-999.25	-999.25	1.5011	1.818	0.9345	2.5872
3509	1069.5432	945.5432	21.5508	0.0801	83.5739	15.5699	0.7628	-999.25	-999.25	-999.25	-999.25	1.5923	1.818	0.9797	1.4211
3509.5	1069.6956	945.6956	21.5639	0.0864	81.8158	15.5893	0.7328	-999.25	-999.25	-999.25	-999.25	1.6877	1.8418	1.0434	0.9058
3510	1069.848	945.848	21.568	0.0866	82.3946	14.9081	0.7036	-999.25	-999.25	-999.25	-999.25	1.7144	1.8628	1.1258	0.977
3510.5	1070.0004	946.0004	21.6347	0.0829	83.5464	13.7431	0.6956	-999.25	-999.25	-999.25	-999.25	1.6407	1.8707	1.142	1.1882
3511	1070.1528	946.1528	21.6588	0.0786	84.4139	13.2213	0.7244	-999.25	-999.25	-999.25	-999.25	1.515	1.865	1.0789	1.3653
3511.5	1070.3052	946.3052	21.6368	0.0742	85.5091	13.6027	0.7742	-999.25	-999.25	-999.25	-999.25	1.3905	1.8371	1.0356	1.4167
3512	1070.4576	946.4576	21.517	0.0691	85.6555	14.1068	0.8139	-999.25	-999.25	-999.25	-999.25	1.2901	1.7967	1.0574	1.1456
3512.5	1070.61	946.61	21.1306	0.0591	84.1782	14.7128	0.8466	-999.25	-999.25	-999.25	-999.25	1.2645	1.7568	1.123	1.1949
3513	1070.7624	946.7624	20.7077	0.0605	82.0375	15.3687	0.856	-999.25	-999.25	-999.25	-999.25	1.3458	1.7389	1.2514	1.3613
3513.5	1070.9148	946.9148	20.532	0.0962	79.6652	15.3931	0.8696	-999.25	-999.25	-999.25	-999.25	1.4841	1.7889	1.3014	1.708
3514	1071.0672	947.0672	20.4975	0.1337	76.8392	14.78	0.888	-999.25	-999.25	-999.25	-999.25	1.6329	1.912	1.3424	1.7036
3514.5	1071.2196	947.2196	20.5431	0.1593	75.9211	14.6481	0.9195	-999.25	-999.25	-999.25	-999.25	1.7519	1.9956	1.3331	1.4579
3515	1071.372	947.372	20.6132	0.1698	75.9469	14.8049	0.9609	-999.25	-999.25	-999.25	-999.25	1.7257	2.0697	1.3008	1.2262
3515.5	1071.5244	947.5244	20.6091	0.1619	77.0999	14.6718	0.9886	-999.25	-999.25	-999.25	-999.25	1.6527	2.0569	1.2761	1.0978
3516	1071.6768	947.6768	20.5333	0.1481	78.0182	14.3286	0.9923	-999.25	-999.25	-999.25	-999.25	1.6161	1.9887	1.2675	1.3266
3516.5	1071.8292	947.8292	20.4663	0.1344	78.8387	14.2735	0.9798	-999.25	-999.25	-999.25	-999.25	1.6397	1.9523	1.3762	2.0219
3517	1071.9816	947.9816	20.4196	0.1174	79.0153	14.6472	0.9614	-999.25	-999.25	-999.25	-999.25	1.6725	1.9358	1.5107	2.6663
3517.5	1072.134	948.134	20.3934	0.1108	78.8717	14.9241	0.9574	-999.25	-999.25	-999.25	-999.25	1.6379	1.932	1.5828	3.2589
3518	1072.2864	948.2864	20.3923	0.1133	77.2731	15.0076	0.9745	-999.25	-999.25	-999.25	-999.25	1.5644	1.9351	1.5752	3.3238
3518.5	1072.4388	948.4388	20.3829	0.1176	77.6345	15.2705	1.007	-999.25	-999.25	-999.25	-999.25	1.5744	1.9338	1.4749	2.858
3519	1072.5912	948.5912	20.3686	0.1174	79.0443	15.68	1.0396	-999.25	-999.25	-999.25	-999.25	1.6286	1.9258	1.354	2.0044
3519.5	1072.7436	948.7436	20.3548	0.1145	79.9368	15.422	1.0538	-999.25	-999.25	-999.25	-999.25	1.6699	1.9174	1.3908	1.0736
3520	1072.896	948.896	20.3478	0.115	81.5115	14.5783	1.0559	-999.25	-999.25	-999.25	-999.25	1.7299	1.9265	1.5599	0.2584
3520.5	1073.0484	949.0484	20.3926	0.1186	81.3022	14.148	1.0428	-999.25	-999.25	-999.25	-999.25	1.8354	1.9513	1.6779	-0.5459
3521	1073.2008	949.2008	20.5285	0.1338	77.3915	14.0157	1.0216	-999.25	-999.25	-999.25	-999.25	1.9365	1.979	1.5825	-1.3229
3521.5	1073.3532	949.3532	20.726	0.1468	73.7661	14.052	1.0005	-999.25	-999.25	-999.25	-999.25	1.9535	2.0203	1.3399	-1.5252
3522	1073.5056	949.5056	20.9035	0.1548	76.2847	14.3194	0.9891	-999.25	-999.25	-999.25	-999.25	1.8473	2.079	1.1229	-1.2352
3522.5	1073.658	949.658	21.0345	0.1599	78.9734	14.6579	0.9846	-999.25	-999.25	-999.25	-999.25	1.7162	2.106	1.1121	-0.7032
3523	1073.8104	949.8104	21.1126	0.1567	82.4736	14.6222	0.9587	-999.25	-999.25	-999.25	-999.25	1.628	2.0732	1.1762	-0.582
3523.5	1073.9628	949.9628	21.1394	0.1452	80.5853	14.1537	0.8962	-999.25	-999.25	-999.25	-999.25	1.7139	1.9854	1.2443	-0.804
3524	1074.1152	950.1152	21.159	0.1285	77.7844	13.6887	0.8379	-999.25	-999.25	-999.25	-999.25	1.7755	1.9405	1.2463	-0.8714
3524.5	1074.2676	950.2676	21.2534	0.112	76.8298	13.5338	0.7871	-999.25	-999.25	-999.25	-999.25	1.7003	1.9488	1.1793	-0.3542
3525	1074.42	950.42	21.471	0.1109	79.0325	13.5465	0.7361	-999.25	-999.25	-999.25	-999.25	1.5253	1.9708	1.0569	0.58
3525.5	1074.5724	950.5724	21.7754	0.1111	82.5765	13.6151	0.711	-999.25	-999.25	-999.25	-999.25	1.3922	1.958	0.9607	1.2525
3526	1074.7248	950.7248	22.0396	0.0954	84.9339	13.6946	0.7086	-999.25	-999.25	-999.25	-999.25	1.3233	1.8525	0.9051	1.0904
3526.5	1074.8772	950.8772	22.1778	0.0702	87.1786	13.7625	0.7036	-999.25	-999.25	-999.25	-999.25	1.3117	1.7711	0.8775	0.85
3527	1075.0296	951.0296	22.1325	0.0535	88.1152	13.8162	0.6955	-999.25	-999.25	-999.25	-999.25	1.3729	1.7329	0.8741	1.2148
3527.5	1075.182	951.182	21.9645	0.0477	85.4471	13.8339	0.6841	-999.25	-999.25	-999.25	-999.25	1.4813	1.7245	0.9112	2.2974
3528	1075.3344	951.3344	21.79	0.0505	83.4983	13.798	0.6787	-999.25	-999.25	-999.25	-999.25	1.5929	1.7471	0.975	3.2303
3528.5	1075.4868	951.4868	21.6709	0.0561	84.3078	13.8322	0.6846	-999.25	-999.25	-999.25	-999.25	1.6992	1.7824	1.0379	3.9239
3529	1075.6392	951.6392	21.6177	0.0624	83.2867	14.0564	0.722	-999.25	-999.25	-999.25	-999.25	1.8006	1.8176	1.0726	3.4548
3529.5	1075.7916	951.7916	21.6083	0.0716	82.8537	14.3384	0.7629	-999.25	-999.25	-999.25	-999.25	1.8122	1.8634	1.0956	2.8364
3530	1075.944	951.944	21.6176	0.0854	83.2206	14.5216	0.797	-999.25	-999.25	-999.25	-999.25	1.7161	1.9212	1.1208	1.4389
3530.5	1076.0964	952.0964	21.6454	0.1067	82.3245	14.5645	0.8246	-999.25	-999.25	-999.25	-999.25	1.6358	1.9699	1.1544	0.0609
3531	1076.2488	952.2488	21.7028	0.1276	79.5255	14.4495	0.8529	-999.25	-999.25	-999.25	-999.25	1.6248	1.9946	1.2154	-1.1429
3531.5	1076.4012	952.4012	21.777	0.1347	77.1491	14.2155	0.8809	-999.25	-999.25	-999.25	-999.25	1.6615	1.993	1.2905	-2.2524
3532	1076.5536	952.5536	21.8594	0.1335	75.2803	14.0262	0.9014	-999.25	-999.25	-999.25	-999.25	1.7019	1.9808	1.385	-2.9377
3532.5	1076.706	952.706	21.9457	0.1314	74.6617	13.9198	0.9128	-999.25	-999.25	-999.25	-999.25	1.706	1.965	1.344	-1.7914
3533	1076.8584	952.8584	22.0339	0.1243	75.254	13.8868	0.9258	-999.25	-999.25	-999.25	-999.25	1.6874	1.9487	1.2813	0.4526
3533.5	1077.0108	953.0108	22.1259	0.1128	75.4089	13.8351	0.9417	-999.25	-999.25	-999.25	-999.25	1.6758	1.9334	1.3048	2.0772
3534	1077.1632	953.1632	22.2019	0.1031	74.1102	13.7612	0.9607	-999.25	-999.25	-999.25	-999.25	1.6783	1.9177	1.3945	3.0898
3534.5	1077.3156	953.3156	22.2516	0.0944	72.5674	13.6679	0.9904	-999.25	-999.25	-999.25	-999.25	1.5891	1.9033	1.4275	2.5276
3535	1077.468	953.468	22.264	0.0889	70.8476	13.6184	1.0218	-999.25	-999.25	-999.25	-999.25	1.4457	1.8941	1.3598	1.55
3535.5	1077.6204	953.6204	22.2609	0.0859	71.7177	13.5838	1.0498	-999.25	-999.25	-999.25	-999.25	1.3767	1.8857	1.269	0.5444
3536	1077.7728	953.7728	22.2434	0.0813	73.5355	13.5247	1.0681	-999.25	-999.25	-999.25	-999.25	1.3607	1.8651	1.288	0.0728
3536.5	1077.9252	953.9252	22.2029	0.077	74.7778	13.4515	1.0653	-999.25	-999.25	-999.25	-999.25	1.3973	1.8345	1.3286	0.3926
3537	1078.0776	954.0776	22.1276	0.0731	76.2567	13.3603	1.0368	-999.25	-999.25	-999.25	-999.25	1.479	1.8051	1.2806	0.6334
3537.5	1078.23	954.23	22.049	0.0759	76.126	13.2979	1.0043	-999.25	-999.25	-999.25	-999.25	1.5553	1.7842	1.2031	0.9597
3538	1078.3824	954.3824	22.0021	0.0964	77.3085	13.2586	0.9738	-999.25	-999.25	-999.25	-999.25	1.6143	1.7896	1.1142	1.254
3538.5	1078.5348	954.5348	21.9922	0.1138	78.9806	13.1695	0.9369	-999.25	-999.25	-999.25	-999.25	1.625	1.8337	1.0379	1.7175
3539	1078.6872	954.6872	22.0165	0.1137	83.002	13.0229	0.8877	-999.25	-999.25	-999.25	-999.25	1.5805	1.8801	0.9623	2.0268
3539.5	1078.8396	954.8396	22.0584	0.1052	86.77	12.8225	0.8361	-999.25	-999.25	-999.25	-999.25	1.5409	1.8954	0.9139	2.1859
3540	1078.992	954.992	22.1006	0.0965	88.2857	12.6595	0.7849	-999.25	-999.25	-999.25	-999.25	1.5301	1.8733	0.9073	1.1644
3540.5	1079.1444	955.1444	22.1176	0.0883	88.0172	12.5198	0.7579	-999.25	-999.25	-999.25	-999.25	1.5319	1.8361	0.9041	-0.1082
3541	1079.2968	955.2968	22.1202	0.0867	88.5022	12.3752	0.7477	-999.25	-999.25	-999.25	-999.25	1.5345	1.8147	0.8769	-2.2905
3541.5	1079.4492	955.4492	22.1238	0.0927	86.8773	12.4964	0.7421	-999.25	-999.25	-999.25	-999.25	1.5038	1.8099	0.8596	-3.9668
3542	1079.6016	955.6016	22.1163	0.1012	84.004	12.7556	0.7422	-999.25	-999.25	-999.25	-999.25	1.401	1.8164	0.8721	-4.7388
3542.5	1079.754	955.754	22.0987	0.1106	82.1694	13.1168	0.7751	-999.25	-999.25	-999.25	-999.25	1.293	1.8295	0.9503	-3.3481
3543	1079.9064	955.9064	21.9993	0.127	81.5634	13.586	0.8153	-999.25	-999.25	-999.25	-999.25	1.2458	1.8488	1.0169	0.7648
3543.5	1080.0588	956.0588	21.7664	0.1458	78.0214	14.1042	0.8832	-999.25	-999.25	-999.25	-999.25	1.2791	1.8738	1.1702	2.0941
3544	1080.2112	956.2112	21.5261	0.1574	72.3769	14.4058	0.9531	-999.25	-999.25	-999.25	-999.25	1.3787	1.8925	1.5781	1.6826
3544.5	1080.3636	956.3636	21.415	0.1633	68.8915	14.2581	1.0235	-999.25	-999.25	-999.25	-999.25	1.534	1.878	2.0501	-0.2696
3545	1080.516	956.516	21.4636	0.1672	68.4142	13.6679	1.0966	-999.25	-999.25	-999.25	-999.25	1.7115	1.933	2.4528	-1.6252
3545.5	1080.6684	956.6684	21.6226	0.171	71.1896	13.0081	1.248	-999.25	-999.25	-999.25	-999.25	1.8199	2.0208	2.6842	-2.4359
3546	1080.8208	956.8208	21.824	0.1732	71.6712	12.5722	1.4051	-999.25	-999.25	-999.25	-999.25	1.8288	2.0796	2.3155	-3.106
3546.5	1080.9732	956.9732	22.0352	0.1698	71.1133	12.2541	1.4668	-999.25	-999.25	-999.25	-999.25	1.8078	2.1111	2.2124	-3.2685
3547	1081.1256	957.1256	22.2374	0.1611	70.9781	12.1268	1.4824	-999.25	-999.25	-999.25	-999.25	1.7527	2.0989	2.1868	-2.5813
3547.5	1081.278	957.278	22.4149	0.1537	72.0549	12.144	1.4373	-999.25	-999.25	-999.25	-999.25	1.6536	2.0839	2.175	-0.7823
3548	1081.4304	957.4304	22.547	0.1473	73.395	12.248	1.3587	-999.25	-999.25	-999.25	-999.25	1.6076	2.0753	1.8774	1.2342
3548.5	1081.5828	957.5828	22.7437	0.138	75.5851	12.5342	1.2671	-999.25	-999.25	-999.25	-999.25	1.6495	2.0395	1.5678	2.9556
3549	1081.7352	957.7352	22.9119	0.1272	77.7341	13.0117	1.1892	-999.25	-999.25	-999.25	-999.25	1.7	1.9834	1.3598	4.5287
3549.5	1081.8876	957.8876	23.0377	0.1205	79.7842	13.4747	1.0768	-999.25	-999.25	-999.25	-999.25	1.7032	1.9472	1.2531	5.3413
3550	1082.04	958.04	23.2987	0.1184	81.7117	13.704	1.0046	-999.25	-999.25	-999.25	-999.25	1.6773	1.9215	1.2204	5.6178
3550.5	1082.1924	958.1924	23.6014	0.1128	83.1395	13.8	0.9661	-999.25	-999.25	-999.25	-999.25	1.6419	1.902	1.1778	5.6801
3551	1082.3448	958.3448	23.8473	0.1042	82.9745	13.9349	0.9291	-999.25	-999.25	-999.25	-999.25	1.6033	1.8976	1.1239	5.337
3551.5	1082.4972	958.4972	23.9864	0.0952	84.2146	14.0587	0.8666	-999.25	-999.25	-999.25	-999.25	1.5638	1.8988	1.068	4.452
3552	1082.6496	958.6496	24.0531	0.0841	85.9731	14.1781	0.8079	-999.25	-999.25	-999.25	-999.25	1.5253	1.8888	1.0066	3.3185
3552.5	1082.802	958.802	24.1257	0.0754	88.5348	14.5514	0.7656	-999.25	-999.25	-999.25	-999.25	1.502	1.862	0.9248	2.2738
3553	1082.9544	958.9544	24.1901	0.0721	90.0266	14.9948	0.7318	-999.25	-999.25	-999.25	-999.25	1.42	1.8243	0.8841	1.431
3553.5	1083.1068	959.1068	24.2126	0.0688	90.4045	15.0755	0.7072	-999.25	-999.25	-999.25	-999.25	1.2483	1.7941	0.8645	0.6872
3554	1083.2592	959.2592	24.1784	0.0637	92.6424	14.6905	0.7012	-999.25	-999.25	-999.25	-999.25	1.1115	1.7778	0.8467	0.1673
3554.5	1083.4116	959.4116	23.8808	0.0597	95.0474	14.1245	0.7097	-999.25	-999.25	-999.25	-999.25	1.1068	1.7506	0.8384	0.3471
3555	1083.564	959.564	23.4346	0.0647	96.3046	13.7353	0.7359	-999.25	-999.25	-999.25	-999.25	1.2539	1.705	0.9704	1.0849
3555.5	1083.7164	959.7164	23.1916	0.0818	91.4197	13.4221	0.7697	-999.25	-999.25	-999.25	-999.25	1.4375	1.6712	1.1585	1.7875
3556	1083.8688	959.8688	23.075	0.0999	87.8846	13.205	0.8	-999.25	-999.25	-999.25	-999.25	1.5668	1.68	1.3247	2.1833
3556.5	1084.0212	960.0212	23.1503	0.1104	85.296	13.1651	0.8246	-999.25	-999.25	-999.25	-999.25	1.6442	1.7461	1.3229	2.4261
3557	1084.1736	960.1736	23.3853	0.1136	84.4165	13.0353	0.8402	-999.25	-999.25	-999.25	-999.25	1.6773	1.8332	1.2154	2.6274
3557.5	1084.326	960.326	23.6361	0.1129	88.4665	12.8421	0.8565	-999.25	-999.25	-999.25	-999.25	1.7039	1.8828	1.0143	2.8087
3558	1084.4784	960.4784	23.7965	0.1097	90.9403	12.5669	0.8822	-999.25	-999.25	-999.25	-999.25	1.7359	1.8938	0.8814	3.0314
3558.5	1084.6308	960.6308	23.8185	0.1052	91.9484	12.2052	0.8973	-999.25	-999.25	-999.25	-999.25	1.7214	1.886	0.8514	3.1771
3559	1084.7832	960.7832	23.8017	0.1007	90.7932	11.7331	0.8961	-999.25	-999.25	-999.25	-999.25	1.6751	1.8812	0.835	3.1054
3559.5	1084.9356	960.9356	23.7965	0.0974	89.0187	11.3282	0.8992	-999.25	-999.25	-999.25	-999.25	1.7122	1.8817	0.8419	2.9815
3560	1085.088	961.088	23.8674	0.1073	84.1966	11.1077	0.9202	-999.25	-999.25	-999.25	-999.25	1.8188	1.8808	0.987	3.3753
3560.5	1085.2404	961.2404	24.0498	0.141	78.8353	11.3042	0.9428	-999.25	-999.25	-999.25	-999.25	1.9144	1.9244	1.1702	4.9057
3561	1085.3928	961.3928	24.3248	0.1746	76.8196	11.3624	0.9605	-999.25	-999.25	-999.25	-999.25	1.8833	2.0118	1.3802	6.0688
3561.5	1085.5452	961.5452	24.7213	0.1852	75.7809	11.0152	0.9793	-999.25	-999.25	-999.25	-999.25	1.7501	2.0892	1.3465	5.8613
3562	1085.6976	961.6976	25.1258	0.1765	74.3556	10.8738	1.0009	-999.25	-999.25	-999.25	-999.25	1.6114	2.1543	1.2815	5.2651
3562.5	1085.85	961.85	25.3591	0.1538	77.1873	11.0776	1.0187	-999.25	-999.25	-999.25	-999.25	1.4657	2.1309	1.2293	3.2224
3563	1086.0024	962.0024	25.5927	0.1247	79.9357	11.2987	1.0062	-999.25	-999.25	-999.25	-999.25	1.3651	2.0393	1.1794	2.0512
3563.5	1086.1548	962.1548	25.8276	0.0949	81.7686	11.4971	0.9385	-999.25	-999.25	-999.25	-999.25	1.3102	1.9494	1.1259	1.5992
3564	1086.3072	962.3072	26.0594	0.0645	84.4331	11.5212	0.8585	-999.25	-999.25	-999.25	-999.25	1.3001	1.8552	1.0181	1.2789
3564.5	1086.4596	962.4596	26.2272	0.0481	87.0512	11.4318	0.8015	-999.25	-999.25	-999.25	-999.25	1.3087	1.7649	0.869	1.0791
3565	1086.612	962.612	26.2706	0.0428	88.8452	11.2682	0.746	-999.25	-999.25	-999.25	-999.25	1.274	1.7148	0.8028	1.6102
